escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,recepciones,toques_largos,dificultad_media,demora_sobre_cadencia,demora_media_ticks,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,42.0,3.0,0.28018928974691,1.02727272727273,5.79487179487179,2.0,0.0,2.0,7.0,56.0283687943262,38.0,14.0,46.0,5.0,0.0,0.0,3.0,0.0,964.0,91.4387318415715,0.0,964.0,54.2746113989637,19.9170124481328,30.0,3.49166666666667,7.0,41.0330022236446,19642.4736495087,416.103,455.842
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,42.0,4.0,0.24359311120061,1.0,5.89473684210526,6.0,1.0,5.0,7.0,47.1153846153846,34.0,27.0,48.0,4.0,1.0,0.0,3.0,1.0,988.0,90.759190512168,0.0,988.0,57.5842696629214,27.9352226720648,38.0,2.69736842105263,8.0,37.5803875814911,16797.4027765906,374.297,405.894
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,40.0,2.0,0.25340173723443,0.99559471365639,5.94736842105263,2.0,0.0,2.0,7.0,50.5694760820046,38.0,11.0,46.0,1.0,0.0,0.0,0.0,0.0,1006.0,90.6130509824096,0.0,1006.0,53.7220843672457,19.8807157057654,30.0,3.60833333333333,6.0,40.8928601786661,18780.2317181173,418.125,472.785
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,41.0,3.0,0.2654910686644,1.02643171806167,6.13157894736842,2.0,0.0,2.0,6.0,51.0891089108911,38.0,19.0,45.0,1.0,0.0,0.0,1.0,0.0,963.0,89.1061500797256,0.0,963.0,59.6908442330559,12.668743509865,34.0,3.69117647058824,3.0,43.4807939207406,19910.2854562962,432.718,466.121
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,35.0,1.0,0.22755562387343,0.94708994708995,5.26470588235294,6.0,0.0,6.0,8.0,37.7358490566038,35.0,10.0,42.0,4.0,1.0,0.0,2.0,0.0,1002.0,91.5972486042771,0.0,1002.0,54.0298507462687,33.1337325349301,25.0,3.62,0.0,36.6447024460999,16329.1374286803,377.561,417.096
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,48.0,2.0,0.24167874038589,0.98712446351931,5.0,4.0,4.0,0.0,8.0,59.7189695550351,44.0,16.0,56.0,2.0,0.0,0.0,0.0,0.0,968.0,87.8318439089592,0.0,968.0,55.511811023622,21.2809917355372,25.0,4.23,6.0,40.6325889575578,17077.4209763755,395.623,433.588
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,34.0,2.0,0.22696519838767,0.93865030674847,4.78125,3.0,0.0,3.0,9.0,51.8134715025907,32.0,16.0,51.0,4.0,0.0,0.0,4.0,1.0,1016.0,90.3462598096548,0.0,1016.0,52.6243093922652,28.740157480315,32.0,2.9765625,7.0,38.2468863510371,15550.2391369737,377.538,414.08
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,42.0,3.0,0.21883113506949,0.98969072164948,4.92307692307692,4.0,2.0,2.0,6.0,46.6666666666667,40.0,24.0,56.0,3.0,0.0,0.0,1.0,0.0,992.0,89.4753193762947,0.0,992.0,52.6515151515151,20.1612903225806,38.0,2.74342105263158,5.0,41.0912201877246,17721.6659791376,428.394,463.732
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,41.0,5.0,0.23948042218459,0.94791666666667,5.05555555555556,3.0,2.0,1.0,8.0,45.8715596330275,40.0,21.0,52.0,3.0,0.0,0.0,1.0,0.0,1045.0,88.2028489737881,0.0,1045.0,55.4697554697555,25.6459330143541,36.0,2.99305555555556,9.0,36.7238314515736,16380.6467591668,421.245,469.575
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,49.0,3.0,0.25039036960325,1.0,4.93478260869565,2.0,2.0,0.0,7.0,53.7946428571429,47.0,22.0,62.0,2.0,1.0,0.0,2.0,0.0,967.0,89.5592795953393,0.0,967.0,54.9938347718866,16.1323681489142,36.0,3.09722222222222,5.0,36.0161980590679,18465.4844140031,431.61,467.204
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,46.0,2.0,0.22745816790335,0.96039603960396,4.40909090909091,2.0,1.0,1.0,10.0,45.8536585365854,45.0,18.0,62.0,2.0,0.0,0.0,1.0,0.0,999.0,89.3078170981982,0.0,999.0,50.625,19.9199199199199,32.0,3.1640625,9.0,38.781758948995,17314.0931557818,433.56,464.232
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,40.0,2.0,0.21703536430843,0.92655367231638,4.31578947368421,3.0,2.0,1.0,9.0,54.7120418848168,40.0,14.0,55.0,2.0,0.0,0.0,1.0,0.0,1014.0,88.861580296555,0.0,1014.0,50.8108108108108,27.0216962524655,28.0,3.35714285714286,6.0,38.1717253096636,16430.396226107,409.344,449.867
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,55.0,1.0,0.24209290388248,0.96577946768061,4.7037037037037,1.0,1.0,0.0,8.0,54.8387096774194,52.0,12.0,67.0,2.0,0.0,0.0,0.0,0.0,966.0,90.2495788775378,0.0,966.0,50.0624219725343,17.0807453416149,27.0,3.71296296296296,5.0,41.2455470542472,18634.1817165085,416.81,454.574
D5 parejo,5,5,Tiki taka,Juego directo,77204,true,56.0,2.0,0.21408403078553,0.96498054474708,4.59259259259259,3.0,2.0,1.0,9.0,56.0679611650485,54.0,11.0,62.0,2.0,0.0,0.0,1.0,0.0,1010.0,89.9170095025089,0.0,1010.0,52.3627075351213,22.4752475247525,25.0,4.1,3.0,37.5676263481742,17689.6354296464,434.229,472.846
D5 parejo,5,5,Tiki taka,Juego directo,77217,true,51.0,4.0,0.23860623008802,0.95689655172414,4.72340425531915,4.0,3.0,1.0,6.0,57.8947368421053,46.0,18.0,60.0,1.0,0.0,1.0,0.0,0.0,1032.0,88.2933662206157,0.0,1032.0,58.2309582309582,21.1240310077519,33.0,3.59090909090909,6.0,37.6653134276862,16756.4013346347,448.125,483.576
D5 parejo,5,5,Tiki taka,Juego directo,77230,true,41.0,3.0,0.23322822442749,0.98984771573604,5.13157894736842,2.0,2.0,0.0,7.0,56.1881188118812,35.0,27.0,59.0,4.0,0.0,0.0,3.0,0.0,970.0,89.6578134600414,0.0,970.0,51.4877102199224,20.3092783505155,37.0,2.68918918918919,10.0,39.5040903073054,17509.7287366563,411.166,448.989
D5 parejo,5,5,Tiki taka,Juego directo,77243,true,49.0,3.0,0.23631290213795,0.97071129707113,5.04347826086957,3.0,0.0,3.0,10.0,37.6811594202899,42.0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,960.0,89.4652987668264,0.0,960.0,53.3766233766234,19.7916666666667,32.0,3.2109375,7.0,38.4240392669733,16688.5256155167,403.435,447.921
D5 parejo,5,5,Presion alta,Contragolpe,77100,true,35.0,1.0,0.24038118310128,0.99487179487179,5.70588235294118,2.0,2.0,0.0,6.0,63.1578947368421,31.0,23.0,47.0,2.0,0.0,0.0,0.0,0.0,1015.0,86.8391363402675,0.0,1015.0,58.745476477684,18.3251231527094,27.0,4.50925925925926,6.0,41.4290978031135,16345.5376417644,425.91,469.68
D5 parejo,5,5,Presion alta,Contragolpe,77113,true,34.0,3.0,0.26063731374568,1.01162790697674,5.61290322580645,1.0,0.0,1.0,7.0,52.6205450733753,32.0,22.0,42.0,3.0,0.0,0.0,1.0,0.0,961.0,88.7034745124864,0.0,961.0,59.1194968553459,17.2736732570239,38.0,3.09210526315789,9.0,40.7899245601528,17444.9073256612,416.351,445.895
D5 parejo,5,5,Presion alta,Contragolpe,77126,true,39.0,3.0,0.24290187361366,0.99024390243902,5.63888888888889,3.0,2.0,1.0,5.0,62.1134020618557,37.0,13.0,46.0,3.0,1.0,0.0,0.0,0.0,1011.0,89.4676036479818,0.0,1011.0,51.4208389715832,26.9040553907023,26.0,3.65384615384615,5.0,41.9226767471485,15956.7123665759,396.686,433.636
D5 parejo,5,5,Presion alta,Contragolpe,77139,true,35.0,0.0,0.27124976591419,0.99509803921569,5.8,1.0,0.0,1.0,6.0,55.4474708171206,32.0,29.0,43.0,2.0,0.0,0.0,1.0,0.0,1001.0,87.0147972455303,0.0,1001.0,60.8383233532934,16.5834165834166,39.0,3.25641025641026,10.0,37.4753256640654,16364.4504749957,443.767,480.325
D5 parejo,5,5,Presion alta,Contragolpe,77152,true,37.0,4.0,0.27419669285269,1.01570680628272,5.87878787878788,4.0,3.0,1.0,6.0,56.7510548523207,34.0,26.0,51.0,1.0,0.0,0.0,0.0,0.0,970.0,88.0429330582056,0.0,970.0,59.4221105527638,17.9381443298969,38.0,3.11184210526316,10.0,35.907142006231,17930.6554674971,433.964,466.949
D5 parejo,5,5,Presion alta,Contragolpe,77165,true,35.0,2.0,0.20743185600698,0.92215568862275,4.66666666666667,3.0,2.0,1.0,8.0,57.1776155717762,32.0,21.0,45.0,5.0,0.0,0.0,0.0,0.0,1001.0,88.6483784860339,0.0,1001.0,55.8011049723757,27.6723276723277,35.0,2.88571428571429,11.0,38.6386484724405,15644.5023390662,409.81,452.797
D5 parejo,5,5,Presion alta,Contragolpe,77178,true,32.0,3.0,0.22273873655564,0.97452229299363,5.27586206896552,3.0,3.0,0.0,5.0,62.4691358024691,31.0,20.0,49.0,1.0,0.0,0.0,0.0,0.0,976.0,89.5535061265943,0.0,976.0,51.413881748072,20.2868852459016,32.0,3.125,9.0,38.2167471735521,17553.2977089646,450.145,457.777
D5 parejo,5,5,Presion alta,Contragolpe,77191,true,36.0,2.0,0.28336824365982,1.01081081081081,5.5,5.0,5.0,0.0,5.0,59.7938144329897,36.0,15.0,51.0,4.0,1.0,0.0,1.0,0.0,963.0,90.1357091004733,0.0,963.0,51.4705882352941,22.3260643821391,28.0,3.4375,5.0,41.4933738928981,17176.8209885058,404.079,433.386
D5 parejo,5,5,Presion alta,Contragolpe,77204,true,44.0,5.0,0.23149595997444,0.97196261682243,5.33333333333333,2.0,2.0,0.0,7.0,54.8179871520343,39.0,22.0,49.0,2.0,0.0,0.0,0.0,1.0,982.0,88.3940122305244,0.0,982.0,56.4634146341463,16.4969450101833,36.0,3.21527777777778,9.0,41.6991681592672,16968.6321295179,409.527,450.922
D5 parejo,5,5,Presion alta,Contragolpe,77217,true,39.0,6.0,0.23431034256344,0.98445595854922,5.75757575757576,3.0,3.0,0.0,8.0,61.8625277161863,35.0,19.0,48.0,3.0,0.0,0.0,1.0,0.0,1024.0,88.6622901176292,0.0,1024.0,57.5096277278562,23.92578125,33.0,3.39393939393939,6.0,37.548455596254,16112.2255074409,427.509,460.236
D5 parejo,5,5,Presion alta,Contragolpe,77230,true,35.0,0.0,0.25254990852627,0.99521531100478,5.94285714285714,1.0,1.0,0.0,6.0,51.3131313131313,29.0,22.0,41.0,5.0,0.0,0.0,3.0,1.0,993.0,87.3497259811017,0.0,993.0,61.0275689223058,19.6374622356495,39.0,3.12179487179487,11.0,44.4075313144376,15898.2753609256,409.499,455.93
D5 parejo,5,5,Presion alta,Contragolpe,77243,true,36.0,1.0,0.27229433945389,1.02525252525253,5.8,2.0,0.0,2.0,7.0,50.6393861892583,33.0,16.0,46.0,4.0,1.0,0.0,2.0,0.0,1019.0,89.1431691267562,0.0,1019.0,51.747311827957,26.9872423945044,28.0,3.4375,6.0,37.8519181684361,16658.2664063144,398.971,445.861
D5 favorito,5,8,Tiki taka,Juego directo,77100,true,57.0,5.0,0.23565036241013,0.98775510204082,4.65384615384615,4.0,4.0,0.0,7.0,56.2076749435666,47.0,30.0,61.0,2.0,0.0,0.0,0.0,0.0,1052.0,86.626072011556,0.0,1052.0,55.2763819095477,24.3346007604563,39.0,2.82051282051282,13.0,42.4498935099387,16260.1886001798,434.074,474.77
D5 favorito,5,8,Tiki taka,Juego directo,77113,true,43.0,2.0,0.2521537448209,0.97757847533632,5.31707317073171,2.0,2.0,0.0,8.0,49.3857493857494,41.0,22.0,54.0,3.0,0.0,0.0,1.0,0.0,965.0,88.5879195854074,0.0,965.0,53.671562082777,22.3834196891192,38.0,2.64473684210526,11.0,40.6922886184199,16551.6820104842,382.708,430.329
D5 favorito,5,8,Tiki taka,Juego directo,77126,true,45.0,4.0,0.20923463971992,0.95132743362832,5.24390243902439,3.0,3.0,0.0,9.0,46.8235294117647,44.0,19.0,53.0,3.0,0.0,0.0,1.0,0.0,1000.0,87.629558021201,0.0,1000.0,54.1343669250646,22.6,34.0,3.08088235294118,11.0,40.6202884871474,16630.3356012365,414.082,463.131
D5 favorito,5,8,Tiki taka,Juego directo,77139,true,45.0,1.0,0.23252696454111,0.98173515981735,4.88636363636364,4.0,4.0,0.0,9.0,49.6551724137931,42.0,25.0,59.0,4.0,0.0,1.0,2.0,1.0,1088.0,86.7202479720356,0.0,1088.0,59.1724137931034,33.3639705882353,36.0,2.97916666666667,10.0,35.7075319643412,13770.527436379,426.318,472.053
D5 favorito,5,8,Tiki taka,Juego directo,77152,true,47.0,3.0,0.2431941531127,0.98684210526316,5.11363636363636,5.0,5.0,0.0,10.0,51.8337408312958,44.0,21.0,54.0,3.0,0.0,0.0,1.0,0.0,964.0,87.9123542545824,0.0,964.0,57.8947368421053,27.0746887966805,33.0,3.08333333333333,11.0,34.8430967174896,15401.8688401895,394.657,434.876
D5 favorito,5,8,Tiki taka,Juego directo,77165,true,47.0,0.0,0.20736169217121,0.965,4.1063829787234,7.0,7.0,0.0,10.0,59.9552572706935,43.0,26.0,57.0,4.0,0.0,0.0,3.0,0.0,1009.0,86.8480496840559,0.0,1009.0,61.5062761506276,28.9395441030724,42.0,2.625,10.0,36.0283149633999,14545.5718921249,409.719,449.047
D5 favorito,5,8,Tiki taka,Juego directo,77178,true,37.0,3.0,0.19288874420495,0.93975903614458,4.58823529411765,5.0,5.0,0.0,9.0,65.2298850574713,35.0,14.0,50.0,6.0,0.0,0.0,3.0,0.0,966.0,89.8202502948167,0.0,966.0,54.140127388535,34.9896480331263,25.0,3.4,7.0,37.7683096742751,13590.4656258781,367.193,403.912
D5 favorito,5,8,Tiki taka,Juego directo,77191,true,40.0,0.0,0.2514993317212,0.98461538461538,4.8,5.0,5.0,0.0,10.0,54.9848942598187,37.0,17.0,58.0,3.0,0.0,1.0,2.0,0.0,961.0,89.4704505888268,0.0,961.0,47.7372262773723,28.7200832466181,28.0,2.91964285714286,10.0,39.5964811743825,14934.29294547,388.859,418.974
D5 favorito,5,8,Tiki taka,Juego directo,77204,true,46.0,3.0,0.22498868143792,0.95852534562212,4.83720930232558,3.0,3.0,0.0,8.0,51.1574074074074,39.0,28.0,55.0,2.0,0.0,0.0,2.0,0.0,962.0,86.5849102229652,0.0,962.0,55.1679586563307,19.5426195426195,45.0,2.37222222222222,14.0,39.8015379232269,16621.45714937,433.909,453.432
D5 favorito,5,8,Tiki taka,Juego directo,77217,true,44.0,5.0,0.20861937629573,0.96969696969697,4.92307692307692,7.0,7.0,0.0,11.0,68.6274509803922,42.0,18.0,52.0,5.0,0.0,1.0,2.0,0.0,1010.0,88.4300566626163,0.0,1010.0,64.5933014354067,37.9207920792079,27.0,3.75,4.0,37.4713207853429,12341.6876821209,376.756,424.827
D5 favorito,5,8,Tiki taka,Juego directo,77230,true,39.0,1.0,0.20777281653937,0.93577981651376,5.36842105263158,3.0,3.0,0.0,6.0,56.5217391304348,34.0,21.0,52.0,5.0,0.0,0.0,2.0,0.0,969.0,87.4869450130577,0.0,969.0,56.6063977746871,25.7997936016512,30.0,3.39166666666667,7.0,41.6098696027045,15503.9166913726,381.935,438.384
D5 favorito,5,8,Tiki taka,Juego directo,77243,true,45.0,1.0,0.22744292316563,0.97695852534562,4.81818181818182,3.0,3.0,0.0,6.0,61.3300492610837,43.0,15.0,55.0,7.0,0.0,0.0,5.0,0.0,1007.0,89.0703718406367,0.0,1007.0,58.0786026200873,31.7775571002979,25.0,3.99,6.0,38.656618779228,14446.021492637,393.069,431.885
D5 favorito,5,8,Presion alta,Contragolpe,77100,true,33.0,1.0,0.22099904585719,0.9572192513369,5.59375,6.0,6.0,0.0,10.0,56.62100456621,30.0,23.0,37.0,2.0,0.0,0.0,0.0,0.0,1008.0,86.1239171403623,0.0,1008.0,60.7293127629734,29.265873015873,37.0,2.92567567567568,12.0,39.9817324164604,14917.8859351977,390.47,432.654
D5 favorito,5,8,Presion alta,Contragolpe,77113,true,34.0,4.0,0.21348978791924,0.96629213483146,5.73333333333333,3.0,3.0,0.0,4.0,55.3610503282276,33.0,18.0,41.0,3.0,0.0,0.0,2.0,0.0,962.0,86.4755304141803,0.0,962.0,59.8666666666667,22.037422037422,28.0,4.00892857142857,6.0,41.2997862672252,16024.695948391,404.588,428.331
D5 favorito,5,8,Presion alta,Contragolpe,77126,true,34.0,2.0,0.24415016984112,0.984375,5.90625,3.0,3.0,0.0,7.0,57.1753986332574,32.0,20.0,41.0,2.0,1.0,0.0,0.0,0.0,960.0,87.2306292610616,0.0,960.0,56.9920844327177,21.0416666666667,36.0,3.0,13.0,41.2828539608702,16085.2902639694,397.37,434.212
D5 favorito,5,8,Presion alta,Contragolpe,77139,true,36.0,1.0,0.26494282871468,1.00956937799043,6.02857142857143,2.0,2.0,0.0,12.0,52.8089887640449,35.0,17.0,44.0,4.0,1.0,0.0,2.0,0.0,1055.0,85.5089550308819,0.0,1055.0,58.4,28.9099526066351,32.0,3.421875,9.0,35.8614396990604,15548.6505485999,404.884,453.84
D5 favorito,5,8,Presion alta,Contragolpe,77152,true,36.0,2.0,0.2496549018924,1.01041666666667,5.70588235294118,6.0,6.0,0.0,8.0,63.5164835164835,32.0,28.0,44.0,2.0,0.0,0.0,2.0,0.0,960.0,86.4805128402924,0.0,960.0,62.1212121212121,24.375,40.0,2.81875,9.0,35.9327168191913,15736.2141628323,398.664,435.962
D5 favorito,5,8,Presion alta,Contragolpe,77165,true,35.0,4.0,0.22807285089755,0.97452229299363,4.93548387096774,1.0,0.0,1.0,7.0,49.2537313432836,35.0,16.0,46.0,5.0,1.0,0.0,0.0,0.0,960.0,88.4055566000844,0.0,960.0,52.6455026455026,21.25,31.0,3.20967741935484,4.0,40.0038575258241,15990.3394103704,396.396,434.732
D5 favorito,5,8,Presion alta,Contragolpe,77178,true,28.0,1.0,0.21505552608874,0.97333333333333,5.40740740740741,3.0,3.0,0.0,10.0,69.0744920993228,26.0,16.0,44.0,6.0,0.0,0.0,5.0,2.0,1024.0,87.0643898212632,0.0,1024.0,62.0592383638928,30.76171875,27.0,4.07407407407407,10.0,36.4795340906751,14109.5564787325,393.813,434.424
D5 favorito,5,8,Presion alta,Contragolpe,77191,true,40.0,2.0,0.26375447963606,0.98963730569948,5.02631578947368,7.0,7.0,0.0,9.0,59.2105263157895,39.0,14.0,50.0,3.0,0.0,0.0,3.0,0.0,986.0,88.2834258721063,0.0,986.0,52.2821576763485,26.6734279918864,25.0,3.78,9.0,40.9199661231769,16491.6715283118,385.85,436.898
D5 favorito,5,8,Presion alta,Contragolpe,77204,true,38.0,2.0,0.23435824417541,0.98039215686275,5.55555555555556,6.0,6.0,0.0,9.0,55.699481865285,33.0,21.0,45.0,2.0,0.0,0.0,2.0,0.0,960.0,86.1054843469584,0.0,960.0,53.9007092198582,26.5625,35.0,2.71428571428571,12.0,37.6787728471338,16161.1777415097,378.644,417.368
D5 favorito,5,8,Presion alta,Contragolpe,77217,true,36.0,3.0,0.2547086634593,0.99528301886792,6.39393939393939,7.0,7.0,0.0,8.0,59.3258426966292,32.0,25.0,41.0,6.0,1.0,0.0,1.0,0.0,1053.0,87.4150549956606,0.0,1053.0,67.4809160305343,37.7967711301045,37.0,2.98648648648649,8.0,37.9854866060174,13527.0822968437,383.396,425.284
D5 favorito,5,8,Presion alta,Contragolpe,77230,true,34.0,2.0,0.21846687003597,0.95049504950495,6.0,5.0,5.0,0.0,9.0,66.4302600472813,31.0,19.0,47.0,3.0,0.0,0.0,3.0,0.0,968.0,86.5971246874227,0.0,968.0,57.8512396694215,25.0,30.0,3.5,5.0,40.086164795777,15430.831425122,382.391,421.214
D5 favorito,5,8,Presion alta,Contragolpe,77243,true,32.0,2.0,0.25730685368345,1.00578034682081,5.8,6.0,6.0,0.0,9.0,63.0588235294118,30.0,19.0,42.0,1.0,1.0,0.0,1.0,0.0,1009.0,87.2017009178814,0.0,1009.0,60.8381502890173,31.4172447968285,32.0,3.2890625,11.0,37.4335162551368,12754.1477907144,393.46,427.053
D10 parejo,10,10,Tiki taka,Juego directo,77100,true,47.0,3.0,0.23257561240297,0.98076923076923,4.63636363636364,5.0,5.0,0.0,8.0,48.3193277310924,46.0,18.0,52.0,5.0,0.0,0.0,0.0,0.0,980.0,83.0924412170338,0.0,980.0,65.7746478873239,27.5510204081633,32.0,3.6484375,10.0,42.2429369400221,13517.215403244,384.618,456.557
D10 parejo,10,10,Tiki taka,Juego directo,77113,true,37.0,6.0,0.22373012578012,0.93710691823899,4.80645161290323,4.0,2.0,2.0,4.0,53.0701754385965,32.0,29.0,44.0,3.0,1.0,0.0,2.0,0.0,962.0,83.8860817832556,0.0,962.0,59.1029023746702,21.2058212058212,40.0,2.8,12.0,39.2420773387642,13717.9908661562,402.136,435.561
D10 parejo,10,10,Tiki taka,Juego directo,77126,true,45.0,4.0,0.22066308545594,0.93203883495146,4.68292682926829,0.0,0.0,0.0,4.0,48.619957537155,40.0,31.0,53.0,2.0,0.0,0.0,1.0,0.0,1010.0,83.7847620630494,0.0,1010.0,56.0096153846154,17.6237623762376,39.0,2.98717948717949,10.0,41.6972941732799,15146.7659275669,459.839,484.936
D10 parejo,10,10,Tiki taka,Juego directo,77139,true,37.0,2.0,0.20485169372729,0.92896174863388,4.85714285714286,0.0,0.0,0.0,4.0,46.8208092485549,37.0,28.0,48.0,5.0,0.0,0.0,4.0,0.0,1027.0,84.1755719498007,0.0,1027.0,63.5687732342007,21.4216163583252,37.0,3.46621621621622,12.0,37.4757969929321,14130.7625479228,449.859,490.208
D10 parejo,10,10,Tiki taka,Juego directo,77152,true,35.0,2.0,0.21607286455213,0.9593023255814,5.0,2.0,1.0,1.0,8.0,45.3488372093023,32.0,28.0,53.0,4.0,0.0,0.0,3.0,1.0,991.0,84.7871103413009,0.0,991.0,59.1160220994475,26.9424823410696,34.0,3.14705882352941,5.0,36.7502722564738,13489.3193069805,393.807,444.261
D10 parejo,10,10,Tiki taka,Juego directo,77165,true,43.0,2.0,0.17544109301061,0.9060773480663,4.0,1.0,0.0,1.0,9.0,54.8902195608782,42.0,30.0,59.0,3.0,0.0,0.0,1.0,0.0,1067.0,82.7608206063926,0.0,1067.0,58.5394581861013,20.4311152764761,46.0,2.70108695652174,12.0,39.644919411897,14511.1505824635,459.246,510.442
D10 parejo,10,10,Tiki taka,Juego directo,77178,true,49.0,6.0,0.18079846583506,0.91787439613527,4.41860465116279,1.0,1.0,0.0,2.0,47.0472440944882,48.0,22.0,63.0,4.0,0.0,0.0,3.0,1.0,1037.0,84.4393062446737,0.0,1037.0,59.9761051373955,19.2864030858245,33.0,3.8030303030303,5.0,37.8892630182694,14406.2808158752,447.365,486.803
D10 parejo,10,10,Tiki taka,Juego directo,77191,true,55.0,2.0,0.23823282215832,0.97307692307692,4.77358490566038,2.0,2.0,0.0,10.0,52.7649769585253,55.0,14.0,65.0,2.0,0.0,0.0,0.0,0.0,960.0,84.5472238484572,0.0,960.0,55.798969072165,19.1666666666667,24.0,4.51041666666667,6.0,39.6660356227426,15537.4774892498,413.836,442.021
D10 parejo,10,10,Tiki taka,Juego directo,77204,true,49.0,3.0,0.19470650436658,0.94782608695652,4.73913043478261,2.0,2.0,0.0,10.0,56.9002123142251,47.0,23.0,60.0,2.0,0.0,0.0,1.0,1.0,988.0,85.2486349339898,0.0,988.0,60.9882964889467,22.165991902834,35.0,3.35,14.0,37.4584938480168,14414.4574301781,422.171,458.392
D10 parejo,10,10,Tiki taka,Juego directo,77217,true,50.0,5.0,0.226433716206,0.96052631578947,4.86666666666667,1.0,1.0,0.0,9.0,52.8183716075157,48.0,19.0,59.0,1.0,0.0,0.0,0.0,0.0,1004.0,84.0659649903392,0.0,1004.0,55.8303886925795,15.4382470119522,31.0,3.82258064516129,6.0,37.6484355430359,13241.688841782,437.218,483.047
D10 parejo,10,10,Tiki taka,Juego directo,77230,true,37.0,4.0,0.1905954500999,0.9112426035503,4.66666666666667,1.0,1.0,0.0,8.0,53.4042553191489,37.0,31.0,52.0,4.0,0.0,0.0,1.0,0.0,1004.0,82.9927294619489,0.0,1004.0,59.4594594594595,22.609561752988,44.0,2.625,16.0,42.0808817484528,13827.1935614298,407.846,444.03
D10 parejo,10,10,Tiki taka,Juego directo,77243,true,42.0,3.0,0.2138425557852,0.94818652849741,4.69230769230769,1.0,0.0,1.0,8.0,44.7191011235955,42.0,14.0,51.0,3.0,0.0,1.0,1.0,0.0,1025.0,84.7074525541545,0.0,1025.0,54.8185231539424,22.0487804878049,25.0,4.38,4.0,38.489169859214,13900.2485509126,442.206,466.153
D10 parejo,10,10,Presion alta,Contragolpe,77100,true,34.0,3.0,0.21721107840442,0.95906432748538,5.29032258064516,2.0,2.0,0.0,10.0,50.7142857142857,32.0,24.0,45.0,2.0,0.0,0.0,1.0,0.0,960.0,83.6391054144544,0.0,960.0,57.0247933884298,24.375,34.0,3.04411764705882,13.0,39.2231702680635,13943.6743255846,373.775,419.713
D10 parejo,10,10,Presion alta,Contragolpe,77113,true,44.0,4.0,0.24798948860156,0.99111111111111,5.575,3.0,1.0,2.0,6.0,51.6252390057361,41.0,22.0,48.0,3.0,0.0,0.0,3.0,0.0,974.0,83.3204514887055,0.0,974.0,65.1572327044025,18.3778234086242,31.0,4.17741935483871,4.0,41.0260466472484,14706.4910252848,405.344,463.209
D10 parejo,10,10,Presion alta,Contragolpe,77126,true,29.0,5.0,0.21295967152826,0.96323529411765,5.45833333333333,0.0,0.0,0.0,7.0,51.8304431599229,28.0,32.0,37.0,2.0,0.0,0.0,1.0,0.0,1000.0,82.8168059665023,0.0,1000.0,63.2754342431762,19.4,43.0,2.96511627906977,13.0,42.3834597614807,13868.1117195841,426.425,487.823
D10 parejo,10,10,Presion alta,Contragolpe,77139,true,30.0,0.0,0.23166093609085,0.98816568047337,5.56666666666667,1.0,1.0,0.0,3.0,57.1691176470588,29.0,23.0,44.0,5.0,0.0,0.0,4.0,1.0,1061.0,83.9605277787845,0.0,1061.0,64.5006016847172,21.6776625824694,34.0,3.94117647058824,7.0,38.0299469894007,13529.3435853737,440.474,487.035
D10 parejo,10,10,Presion alta,Contragolpe,77152,true,27.0,4.0,0.25820610496426,0.97777777777778,5.73913043478261,1.0,0.0,1.0,5.0,53.0837004405286,26.0,27.0,45.0,6.0,0.0,0.0,5.0,0.0,960.0,85.4871212677396,0.0,960.0,62.2562674094708,25.2083333333333,35.0,3.19285714285714,10.0,37.9884460728232,14537.3684244474,386.998,426.274
D10 parejo,10,10,Presion alta,Contragolpe,77165,true,27.0,2.0,0.22770293929484,0.98425196850394,5.0,1.0,0.0,1.0,5.0,45.6375838926175,26.0,32.0,43.0,1.0,0.0,0.0,0.0,0.0,1018.0,83.968865832031,0.0,1018.0,57.0687418936446,24.2632612966601,36.0,3.05555555555556,10.0,40.2094470245933,13694.997214489,410.922,449.224
D10 parejo,10,10,Presion alta,Contragolpe,77178,true,28.0,0.0,0.18172747052243,0.91823899371069,5.21428571428571,6.0,6.0,0.0,8.0,62.1031746031746,28.0,22.0,38.0,7.0,0.0,0.0,5.0,2.0,1084.0,81.8477938297434,0.0,1084.0,70.0854700854701,35.239852398524,33.0,3.72727272727273,8.0,37.166125785522,11893.1324765915,386.627,435.045
