escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,recepciones,toques_largos,dificultad_media,demora_sobre_cadencia,demora_media_ticks,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 parejo,1,1,Presion alta,Contragolpe,77113,true,38.0,4.0,0.25923119108436,1.0,5.91176470588235,2.0,1.0,1.0,3.0,52.2012578616352,29.0,28.0,43.0,4.0,1.0,0.0,4.0,0.0,965.0,93.3117214551656,0.0,965.0,58.7577639751553,16.580310880829,43.0,2.75,14.0,41.4599464656708,19730.4957091901,422.514,469.441
D1 parejo,1,1,Presion alta,Contragolpe,77126,true,42.0,3.0,0.25815195464949,1.01809954751131,5.76923076923077,3.0,2.0,1.0,9.0,55.8312655086849,38.0,14.0,49.0,2.0,0.0,0.0,1.0,0.0,969.0,93.402454018327,0.0,969.0,49.2004920049201,16.0990712074303,27.0,3.7037037037037,6.0,41.1333084443633,20667.7759194471,425.452,470.0
D1 parejo,1,1,Presion alta,Contragolpe,77139,true,41.0,0.0,0.31119282657052,1.07053941908714,6.29268292682927,1.0,0.0,1.0,8.0,51.5400410677618,34.0,26.0,52.0,1.0,0.0,0.0,0.0,0.0,972.0,91.0492092111039,0.0,972.0,56.0185185185185,11.1111111111111,41.0,2.95121951219512,8.0,37.8017111815558,21483.6845576002,462.54,490.818
D1 parejo,1,1,Presion alta,Contragolpe,77152,true,34.0,0.0,0.26055777765592,1.00961538461538,6.17647058823529,0.0,0.0,0.0,5.0,54.7916666666667,32.0,25.0,49.0,3.0,0.0,0.0,3.0,0.0,960.0,92.9430835093792,0.0,960.0,55.7377049180328,11.0416666666667,37.0,3.21621621621622,4.0,38.4434727167296,22140.2776557926,445.572,491.149
D1 parejo,1,1,Presion alta,Contragolpe,77165,true,34.0,1.0,0.25055441232316,0.99428571428571,5.27272727272727,2.0,0.0,2.0,4.0,50.6493506493507,28.0,21.0,44.0,3.0,1.0,0.0,0.0,0.0,966.0,92.550875116483,0.0,966.0,56.0049019607843,15.527950310559,34.0,3.36029411764706,7.0,38.993027351697,20258.2614193197,449.058,472.826
D1 parejo,1,1,Presion alta,Contragolpe,77178,true,41.0,1.0,0.25129570901152,1.00921658986175,5.475,0.0,0.0,0.0,7.0,51.5011547344111,38.0,12.0,51.0,3.0,0.0,0.0,1.0,0.0,960.0,93.363166444146,0.0,960.0,53.7313432835821,16.25,28.0,3.85714285714286,2.0,39.2113031525047,20690.4524817944,437.779,460.489
D1 parejo,1,1,Presion alta,Contragolpe,77191,true,49.0,3.0,0.28011058014784,1.02904564315353,5.39130434782609,4.0,3.0,1.0,8.0,57.177033492823,43.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,973.0,92.7790534333549,0.0,973.0,50.9135200974421,15.6217882836588,26.0,4.01923076923077,6.0,41.8974119976959,21002.8531488617,421.58,459.639
D1 parejo,1,1,Presion alta,Contragolpe,77204,true,42.0,5.0,0.27743733238388,1.02790697674419,5.97297297297297,0.0,0.0,0.0,5.0,51.3833992094862,35.0,28.0,50.0,3.0,0.0,0.0,2.0,1.0,988.0,92.3358543930357,0.0,988.0,58.9411764705882,13.9676113360324,41.0,3.05487804878049,9.0,40.5238270906512,20623.0756389565,426.589,475.529
D1 parejo,1,1,Presion alta,Contragolpe,77217,true,44.0,1.0,0.26242736876553,1.02008032128514,5.90697674418605,3.0,3.0,0.0,9.0,57.8088578088578,42.0,10.0,48.0,5.0,0.0,0.0,1.0,0.0,995.0,92.4253524276697,0.0,995.0,56.2666666666667,24.6231155778894,25.0,4.22,3.0,40.4471903477965,18375.1917531697,414.142,475.288
D1 parejo,1,1,Presion alta,Contragolpe,77230,true,33.0,0.0,0.25112576298109,1.00505050505051,6.03030303030303,2.0,2.0,0.0,9.0,59.8540145985401,31.0,12.0,38.0,5.0,1.0,0.0,1.0,0.0,963.0,92.4077089784753,0.0,963.0,55.0684931506849,24.1952232606438,27.0,3.72222222222222,5.0,43.8406565891965,18070.6333400626,395.914,419.694
D1 parejo,1,1,Presion alta,Contragolpe,77243,true,42.0,3.0,0.25437432562768,1.0,5.82051282051282,1.0,0.0,1.0,11.0,47.9591836734694,39.0,6.0,50.0,3.0,0.0,0.0,0.0,0.0,967.0,93.1417440097629,0.0,967.0,51.0443864229765,20.7859358841779,24.0,4.07291666666667,2.0,39.2566916777356,18991.0107171102,411.416,438.06
D1 favorito,1,4,Tiki taka,Juego directo,77100,true,36.0,2.0,0.24561778956192,0.99435028248588,5.17647058823529,6.0,6.0,0.0,14.0,60.9498680738786,36.0,18.0,47.0,5.0,0.0,0.0,2.0,0.0,963.0,92.0740981568032,0.0,963.0,58.4876543209877,32.7102803738318,27.0,3.50925925925926,8.0,39.7799969189675,15979.2649174531,356.714,387.793
D1 favorito,1,4,Tiki taka,Juego directo,77113,true,47.0,4.0,0.23500408446743,0.96759259259259,4.86046511627907,4.0,4.0,0.0,10.0,53.393665158371,44.0,19.0,52.0,2.0,0.0,0.0,2.0,0.0,960.0,90.9849695815088,0.0,960.0,58.2781456953642,21.3541666666667,31.0,3.54838709677419,6.0,40.8009281741252,17968.0065880828,403.554,434.26
