escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 parejo,1,1,Presion alta,Contragolpe,77139,true,1.0,0.0,1.0,10.0,44.136460554371,41.0,20.0,53.0,3.0,0.0,0.0,2.0,0.0,990.0,89.5338181818182,0.0,990.0,57.1253071253071,17.7777777777778,35.0,3.32142857142857,6.0,37.6792135328695,20738.0353779656,285.262,317.105
D1 parejo,1,1,Presion alta,Contragolpe,77152,true,4.0,4.0,0.0,11.0,55.0632911392405,38.0,19.0,47.0,3.0,0.0,0.0,2.0,0.0,964.0,91.4941818181818,0.0,964.0,63.9189189189189,23.2365145228216,38.0,3.11184210526316,8.0,35.5681877297843,19456.9547751391,268.269,298.303
D1 parejo,1,1,Presion alta,Contragolpe,77165,true,0.0,0.0,0.0,5.0,56.8181818181818,42.0,26.0,62.0,2.0,0.0,0.0,1.0,0.0,964.0,93.9618181818182,0.0,964.0,55.6581986143187,10.1659751037344,41.0,2.9390243902439,5.0,41.2533154088751,21471.6703733467,302.985,329.098
D1 parejo,1,1,Presion alta,Contragolpe,77178,true,3.0,1.0,2.0,9.0,50.7936507936508,35.0,18.0,48.0,5.0,0.0,0.0,4.0,1.0,995.0,90.7970909090909,0.0,995.0,57.5396825396825,24.0201005025126,33.0,3.29545454545455,5.0,38.7427091212765,19274.3764821719,270.166,301.615
D1 parejo,1,1,Presion alta,Contragolpe,77191,true,3.0,1.0,2.0,9.0,53.1862745098039,45.0,13.0,53.0,1.0,0.0,0.0,1.0,0.0,964.0,93.4872727272727,0.0,964.0,50.561797752809,16.9087136929461,27.0,3.75,4.0,42.4560814392665,20814.1218581634,276.192,305.981
D1 parejo,1,1,Presion alta,Contragolpe,77204,true,2.0,2.0,0.0,6.0,54.2792792792793,40.0,14.0,51.0,3.0,0.0,0.0,1.0,0.0,998.0,92.5021818181818,0.0,998.0,55.2631578947368,20.0400801603206,29.0,3.80172413793103,4.0,40.0504219767233,20994.0506515465,293.102,325.6
D1 parejo,1,1,Presion alta,Contragolpe,77217,true,1.0,1.0,0.0,5.0,52.7227722772277,36.0,15.0,51.0,3.0,0.0,0.0,1.0,0.0,1005.0,93.3301818181818,0.0,1005.0,52.8704939919893,25.4726368159204,30.0,3.3,6.0,40.3948978860923,18597.5459555834,262.796,290.176
D1 parejo,1,1,Presion alta,Contragolpe,77230,true,2.0,2.0,0.0,10.0,55.9440559440559,32.0,20.0,42.0,3.0,1.0,0.0,0.0,0.0,961.0,90.208,0.0,961.0,57.1045576407507,22.372528616025,37.0,2.87837837837838,9.0,41.8416501065451,18286.9199147493,262.736,326.779
D1 parejo,1,1,Presion alta,Contragolpe,77243,true,4.0,1.0,3.0,11.0,45.6570155902004,43.0,16.0,58.0,1.0,0.0,0.0,0.0,0.0,1007.0,93.4512727272727,0.0,1007.0,55.875,20.5561072492552,33.0,3.38636363636364,5.0,38.6165185212224,19332.0092755577,283.626,335.778
D1 favorito,1,4,Tiki taka,Juego directo,77100,true,6.0,6.0,0.0,10.0,52.9017857142857,41.0,23.0,56.0,2.0,0.0,0.0,2.0,1.0,1041.0,89.8872727272727,0.0,1041.0,58.6297760210804,27.0893371757925,37.0,3.00675675675676,11.0,39.9792990584566,16566.5290575495,268.827,299.822
D1 favorito,1,4,Tiki taka,Juego directo,77113,true,4.0,4.0,0.0,9.0,54.7215496368039,45.0,23.0,56.0,1.0,0.0,0.0,1.0,0.0,999.0,90.9738181818182,0.0,999.0,56.043956043956,27.1271271271271,34.0,3.0,7.0,40.7786317683513,17122.5804387779,257.762,288.226
D1 favorito,1,4,Tiki taka,Juego directo,77126,true,3.0,2.0,1.0,7.0,54.2528735632184,47.0,17.0,57.0,4.0,1.0,1.0,1.0,0.0,1003.0,91.8018181818182,0.0,1003.0,58.3446404341927,26.5204386839482,36.0,2.98611111111111,8.0,41.5767289038661,18252.133775516,272.036,307.847
D1 favorito,1,4,Tiki taka,Juego directo,77139,true,2.0,2.0,0.0,10.0,54.5454545454545,46.0,20.0,61.0,4.0,0.0,0.0,3.0,0.0,994.0,90.0247272727273,0.0,994.0,59.1666666666667,27.5653923541248,35.0,3.04285714285714,11.0,35.6445683257156,17278.5858672207,270.354,298.318
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,5.0,5.0,0.0,10.0,49.6583143507973,48.0,29.0,70.0,4.0,0.0,0.0,2.0,0.0,961.0,91.1505454545455,0.0,961.0,61.4730878186969,26.5348595213319,45.0,2.41111111111111,16.0,34.6840007130726,17647.4122261724,268.355,301.205
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,5.0,5.0,0.0,13.0,68.0628272251309,43.0,25.0,66.0,4.0,1.0,1.0,0.0,0.0,1023.0,92.1945454545455,0.0,1023.0,57.90273556231,35.6793743890518,35.0,2.72142857142857,11.0,34.8069760111256,15862.3028801428,266.226,297.527
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,4.0,4.0,0.0,7.0,60.082304526749,50.0,23.0,63.0,3.0,0.0,0.0,1.0,0.0,1004.0,90.1098181818182,0.0,1004.0,60.5,20.3187250996016,37.0,3.27027027027027,9.0,40.6433574225569,17192.8641411001,298.315,330.053
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,7.0,7.0,0.0,10.0,60.1078167115903,53.0,18.0,68.0,1.0,0.0,2.0,0.0,0.0,961.0,92.764,0.0,961.0,54.639175257732,29.3444328824142,27.0,3.43518518518519,6.0,40.7942620005998,16579.4925949696,259.031,286.918
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,4.0,4.0,0.0,10.0,63.0434782608696,49.0,12.0,64.0,3.0,0.0,0.0,1.0,1.0,988.0,93.3236363636364,0.0,988.0,50.8333333333333,27.1255060728745,31.0,2.95161290322581,9.0,37.9468878435347,17076.1657837849,247.471,273.872
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,7.0,59.919028340081,61.0,22.0,74.0,3.0,1.0,0.0,2.0,1.0,1043.0,90.892,0.0,1043.0,62.8205128205128,25.215723873442,36.0,3.40277777777778,7.0,38.2767642071336,15786.9871945338,268.519,297.139
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,5.0,5.0,0.0,13.0,65.8653846153846,35.0,24.0,57.0,4.0,1.0,0.0,1.0,0.0,1006.0,89.5730909090909,0.0,1006.0,61.6071428571429,33.2007952286282,35.0,2.95714285714286,10.0,37.4855248230115,15734.4677394324,251.431,281.343
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,2.0,1.0,1.0,5.0,52.4875621890547,47.0,15.0,59.0,3.0,0.0,1.0,2.0,0.0,960.0,92.4629090909091,0.0,960.0,54.2582417582418,24.1666666666667,30.0,3.29166666666667,8.0,37.8444552587243,17267.2147171566,259.322,289.502
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,4.0,4.0,0.0,7.0,57.5,35.0,19.0,48.0,4.0,0.0,0.0,0.0,0.0,1009.0,89.3636363636364,0.0,1009.0,59.1836734693878,27.1555996035679,24.0,4.53125,4.0,42.4600154897673,16947.2054491383,259.842,293.532
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,5.0,5.0,0.0,10.0,61.9164619164619,36.0,17.0,46.0,3.0,1.0,0.0,2.0,0.0,969.0,90.0410909090909,0.0,969.0,56.0393258426966,26.5221878224974,35.0,2.85,8.0,42.1530006830057,17112.555455839,249.432,277.114
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,3.0,3.0,0.0,7.0,57.516339869281,38.0,22.0,51.0,2.0,0.0,0.0,0.0,0.0,979.0,90.6694545454545,0.0,979.0,57.8144853875476,19.611848825332,34.0,3.34558823529412,10.0,41.8319451524225,18918.9734026299,284.309,310.719
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,4.0,4.0,0.0,13.0,52.4027459954233,31.0,25.0,47.0,4.0,0.0,0.0,3.0,0.0,1007.0,87.2461818181818,0.0,1007.0,65.158371040724,34.1608738828203,41.0,2.63414634146341,15.0,36.7318949519993,16069.3917305347,249.996,277.708
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,5.0,5.0,0.0,7.0,53.8011695906433,32.0,37.0,52.0,3.0,0.0,0.0,3.0,0.0,1008.0,87.0498181818182,0.0,1008.0,67.2391017173051,24.9007936507937,51.0,2.49509803921569,13.0,35.7250394554139,18396.8168475337,283.653,315.59
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,3.0,3.0,0.0,9.0,51.9187358916479,35.0,20.0,50.0,2.0,0.0,0.0,1.0,0.0,993.0,91.8149090909091,0.0,993.0,55.6962025316456,20.4431017119839,35.0,3.14285714285714,5.0,38.4274374150248,18206.34044383,283.174,313.604
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,3.0,3.0,0.0,6.0,57.9746835443038,40.0,13.0,50.0,4.0,0.0,0.0,2.0,0.0,985.0,91.792,0.0,985.0,53.133514986376,25.4822335025381,28.0,3.48214285714286,8.0,39.8984075332618,17476.8965540646,263.56,293.999
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,4.0,4.0,0.0,12.0,60.7843137254902,39.0,15.0,54.0,1.0,0.0,0.0,0.0,0.0,991.0,92.7770909090909,0.0,991.0,52.319587628866,21.6952573158426,27.0,3.75925925925926,5.0,41.1195975429668,19189.989012105,268.963,300.479
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,3.0,3.0,0.0,9.0,57.6190476190476,37.0,17.0,53.0,4.0,0.0,0.0,3.0,0.0,960.0,91.3632727272727,0.0,960.0,56.7934782608696,23.3333333333333,32.0,3.265625,10.0,39.2785145149075,18504.1901139651,266.975,293.818
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,6.0,6.0,0.0,10.0,65.5670103092783,38.0,17.0,46.0,2.0,1.0,0.0,1.0,0.0,998.0,90.1163636363636,0.0,998.0,65.5359565807327,26.1523046092184,31.0,3.89516129032258,6.0,38.2632398307262,16005.0306853203,280.726,315.273
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,5.0,5.0,0.0,9.0,63.718820861678,34.0,14.0,45.0,1.0,0.0,0.0,1.0,0.0,1007.0,88.624,0.0,1007.0,58.1333333333333,25.5213505461768,27.0,4.03703703703704,5.0,40.8510028944991,17146.1733130418,270.279,298.997
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,5.0,4.0,1.0,7.0,61.9277108433735,34.0,20.0,53.0,4.0,1.0,0.0,2.0,0.0,1047.0,90.6989090909091,0.0,1047.0,57.6223776223776,31.7096466093601,29.0,3.55172413793103,5.0,39.0161544995497,16714.9152543624,268.707,300.886
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,3.0,0.0,3.0,8.0,46.3235294117647,44.0,21.0,63.0,3.0,0.0,0.0,1.0,0.0,1012.0,92.7672727272727,0.0,1012.0,53.6327608982827,25.197628458498,36.0,2.81944444444444,7.0,39.0962211814567,18857.4534685838,269.709,300.75
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,4.0,0.0,4.0,8.0,46.2921348314607,45.0,23.0,62.0,4.0,0.0,0.0,3.0,0.0,988.0,91.7003636363636,0.0,988.0,55.9748427672956,19.5344129554656,36.0,3.09027777777778,7.0,38.8066593720086,19703.0451691023,278.696,305.172
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,1.0,0.0,1.0,6.0,52.1444695259594,48.0,16.0,62.0,3.0,0.0,0.0,1.0,0.0,965.0,95.3756363636364,0.0,965.0,53.7059538274605,14.7150259067358,33.0,3.34848484848485,6.0,40.1118368765572,21217.6348968336,288.297,315.143
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,2.0,0.0,2.0,8.0,45.320197044335,37.0,17.0,54.0,1.0,0.0,0.0,1.0,0.0,1008.0,91.9163636363636,0.0,1008.0,51.9430051813472,23.4126984126984,35.0,2.86428571428571,6.0,36.2783186181525,17576.6548695844,276.391,310.769
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,3.0,0.0,3.0,7.0,54.0094339622642,53.0,17.0,70.0,3.0,0.0,0.0,2.0,0.0,963.0,95.7356363636364,0.0,963.0,53.9052496798976,18.8992731048806,28.0,3.75892857142857,4.0,35.7159075451541,19344.2812575508,283.527,312.927
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,8.0,42.5339366515837,44.0,22.0,67.0,1.0,1.0,0.0,1.0,0.0,1006.0,93.1403636363636,0.0,1006.0,54.8628428927681,20.2783300198807,36.0,3.05555555555556,6.0,38.5145780972798,19117.1482839694,286.973,326.678
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,3.0,2.0,1.0,5.0,45.2747252747253,46.0,18.0,62.0,1.0,0.0,1.0,1.0,0.0,1002.0,91.4090909090909,0.0,1002.0,57.5989782886335,21.8562874251497,34.0,3.31617647058824,6.0,35.8912004807693,19290.5379848394,296.492,324.552
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,3.0,1.0,2.0,8.0,51.1737089201878,50.0,15.0,61.0,0.0,0.0,0.0,0.0,0.0,960.0,92.6985454545455,0.0,960.0,50.5952380952381,12.5,30.0,3.54166666666667,6.0,41.8229820706272,21359.8770780621,287.759,318.049
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,3.0,0.0,3.0,7.0,44.5945945945946,42.0,18.0,58.0,4.0,0.0,0.0,1.0,0.0,960.0,92.1029090909091,0.0,960.0,58.0474934036939,21.0416666666667,35.0,3.14285714285714,6.0,36.954638777813,19291.1806504935,281.355,310.534
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,4.0,1.0,3.0,7.0,45.5913978494624,47.0,18.0,58.0,4.0,0.0,0.0,2.0,0.0,1054.0,91.2094545454545,0.0,1054.0,60.5504587155963,27.6091081593928,35.0,3.3,6.0,39.2554950959303,17099.1957371718,283.504,315.814
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,1.0,1.0,0.0,5.0,44.6768060836502,41.0,24.0,61.0,3.0,1.0,0.0,1.0,0.0,1003.0,88.5127272727273,0.0,1003.0,62.0977353992849,16.3509471585244,42.0,3.10119047619048,9.0,43.5088759079662,17675.5592268718,297.313,325.47
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,6.0,0.0,6.0,10.0,42.512077294686,44.0,18.0,61.0,1.0,0.0,0.0,1.0,0.0,988.0,90.7970909090909,0.0,988.0,56.5337001375516,26.417004048583,33.0,3.11363636363636,5.0,36.7769452312811,15685.3653507018,271.024,301.391
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,2.0,0.0,2.0,5.0,48.9082969432314,36.0,20.0,46.0,4.0,0.0,0.0,1.0,0.0,962.0,89.5567272727273,0.0,962.0,60.2941176470588,22.2453222453222,38.0,2.96710526315789,8.0,41.422558596356,17743.2146295285,269.288,297.132
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,5.0,0.0,5.0,8.0,44.1860465116279,38.0,25.0,52.0,2.0,0.0,0.0,2.0,0.0,1002.0,88.624,0.0,1002.0,60.1532567049808,21.8562874251497,39.0,3.01923076923077,5.0,40.0094805894405,18127.9528428932,279.206,314.456
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,1.0,0.0,1.0,7.0,52.9274004683841,42.0,14.0,56.0,4.0,0.0,0.0,2.0,0.0,992.0,93.376,0.0,992.0,54.7464239271782,22.4798387096774,30.0,3.50833333333333,6.0,41.645409251536,18157.8548102241,279.692,306.25
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,2.0,0.0,2.0,10.0,44.6759259259259,37.0,21.0,51.0,4.0,0.0,0.0,1.0,0.0,970.0,90.3847272727273,0.0,970.0,58.1743869209809,24.3298969072165,34.0,3.13970588235294,8.0,36.9181092073596,16787.2911597483,268.239,297.427
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,1.0,0.0,1.0,8.0,50.6876227897839,40.0,26.0,58.0,2.0,0.0,0.0,2.0,0.0,967.0,91.0163636363636,0.0,967.0,60.0,12.6163391933816,43.0,2.94767441860465,9.0,38.3711038410032,20581.0612745998,295.756,322.569
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,2.0,0.0,2.0,8.0,51.4672686230248,38.0,25.0,54.0,2.0,0.0,0.0,0.0,0.0,1004.0,91.108,0.0,1004.0,54.3316831683168,19.5219123505976,33.0,3.32575757575758,7.0,40.2712657588761,19616.0727989246,283.953,311.69
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,4.0,0.0,4.0,10.0,51.4806378132118,38.0,18.0,47.0,5.0,0.0,0.0,4.0,1.0,1031.0,88.0545454545454,0.0,1031.0,60.5042016806723,30.7468477206596,34.0,3.17647058823529,8.0,38.7377159312528,16760.2255526095,249.519,279.987
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,2.0,0.0,2.0,8.0,53.2673267326733,45.0,17.0,55.0,2.0,0.0,0.0,1.0,0.0,965.0,89.2229090909091,0.0,965.0,59.9523241954708,13.0569948186529,31.0,4.05645161290323,6.0,41.4130150553523,21202.0379804819,293.157,321.829
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,3.0,0.0,3.0,8.0,49.5495495495495,38.0,26.0,48.0,3.0,0.0,0.0,1.0,0.0,964.0,90.1,0.0,964.0,58.5333333333333,22.1991701244813,43.0,2.55232558139535,12.0,38.6719846404741,18668.0340304028,266.411,296.979
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,2.0,0.0,2.0,10.0,49.1189427312775,39.0,18.0,47.0,4.0,0.0,0.0,2.0,0.0,1002.0,89.2490909090909,0.0,1002.0,61.5279672578445,26.8463073852295,30.0,3.75833333333333,8.0,39.6758853960108,16632.260773063,261.834,293.932
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,6.0,0.0,6.0,10.0,38.7024608501119,28.0,20.0,39.0,5.0,0.0,0.0,2.0,0.0,984.0,87.1905454545455,0.0,984.0,65.1851851851852,31.4024390243902,34.0,3.23529411764706,10.0,41.2019037506797,16346.2227186457,248.479,277.801
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,7.0,0.0,7.0,11.0,41.2742382271468,39.0,15.0,50.0,4.0,0.0,0.0,1.0,0.0,967.0,89.2916363636364,0.0,967.0,55.0387596899225,33.2988624612203,29.0,3.06034482758621,5.0,36.5781487427407,15437.3584333088,243.379,269.71
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,3.0,2.0,1.0,6.0,52.6190476190476,42.0,17.0,56.0,5.0,1.0,1.0,0.0,0.0,997.0,88.2476363636364,0.0,997.0,57.1823204419889,27.382146439318,33.0,3.13636363636364,5.0,40.7643618870161,16309.6440888016,258.876,288.875
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,3.0,0.0,3.0,6.0,46.606334841629,43.0,27.0,63.0,4.0,1.0,0.0,3.0,0.0,963.0,89.6221818181818,0.0,963.0,58.1673306772908,21.8068535825545,37.0,2.95945945945946,9.0,40.4151095048704,17204.1794775281,265.816,294.536
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,2.0,1.0,1.0,5.0,58.4444444444444,49.0,25.0,69.0,3.0,0.0,0.0,2.0,0.0,1007.0,90.3618181818182,0.0,1007.0,55.5417185554172,20.2581926514399,36.0,3.09722222222222,8.0,41.5432003552292,18503.1304425952,293.363,321.889
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,2.0,1.0,1.0,12.0,50.0,43.0,20.0,63.0,3.0,0.0,0.0,2.0,0.0,1025.0,87.7403636363636,0.0,1025.0,58.6206896551724,29.2682926829268,36.0,2.95138888888889,11.0,36.2308611775847,15844.6217462762,262.093,294.017
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,2.0,0.0,2.0,6.0,49.7029702970297,52.0,22.0,67.0,0.0,0.0,0.0,0.0,0.0,960.0,92.2469090909091,0.0,960.0,59.7387173396675,12.2916666666667,39.0,3.22435897435897,9.0,36.5439159165601,19703.4880825016,304.956,333.263
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,13.0,50.8196721311475,48.0,18.0,66.0,3.0,0.0,0.0,0.0,0.0,1039.0,89.4061818181818,0.0,1039.0,56.1752988047809,27.5264677574591,33.0,3.20454545454545,7.0,37.4163520308791,15905.1995541004,279.901,307.424
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,2.0,1.0,1.0,4.0,57.07656612529,52.0,15.0,66.0,3.0,0.0,0.0,1.0,0.0,992.0,89.452,0.0,992.0,54.2675159235669,20.866935483871,28.0,3.80357142857143,3.0,38.8220995620435,16993.3885543898,289.784,324.419
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,2.0,2.0,0.0,7.0,56.953642384106,47.0,24.0,67.0,1.0,0.0,0.0,1.0,0.0,967.0,92.3352727272727,0.0,967.0,55.8859975216853,16.5460186142709,32.0,3.5234375,8.0,40.0375795976644,18772.9521494894,290.685,321.22
D5 parejo,5,5,Tiki taka,Juego directo,77204,true,1.0,1.0,0.0,5.0,51.2087912087912,47.0,18.0,63.0,3.0,0.0,0.0,2.0,0.0,990.0,92.2010909090909,0.0,990.0,56.0398505603985,18.8888888888889,35.0,3.21428571428571,7.0,38.5499984756002,18541.5436711376,291.26,320.633
D5 parejo,5,5,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,5.0,49.9054820415879,43.0,23.0,60.0,1.0,0.0,1.0,0.0,0.0,1049.0,86.3952727272727,0.0,1049.0,67.4358974358974,25.6434699714013,37.0,3.55405405405405,9.0,39.3073694114102,14081.351779584,294.622,326.814
D5 parejo,5,5,Tiki taka,Juego directo,77230,true,2.0,1.0,1.0,6.0,54.0772532188841,35.0,23.0,56.0,4.0,0.0,0.0,1.0,0.0,972.0,87.7469090909091,0.0,972.0,60.3133159268929,21.1934156378601,41.0,2.81707317073171,9.0,39.3397250748107,16862.3622859033,274.097,301.004
D5 parejo,5,5,Tiki taka,Juego directo,77243,true,4.0,2.0,2.0,8.0,44.4759206798867,41.0,13.0,55.0,5.0,1.0,1.0,2.0,1.0,1019.0,89.4454545454546,0.0,1019.0,53.9412673879444,36.5063788027478,26.0,3.35576923076923,8.0,37.279800425156,12825.3414404513,242.855,271.217
