escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,4.0,4.0,0.0,8.0,56.5947242206235,47.0,18.0,60.0,4.0,0.0,1.0,3.0,0.0,963.0,92.0636363636364,0.0,963.0,58.8904694167852,26.9989615784008,33.0,3.13636363636364,4.0,36.7889089304594,17396.3507239318,299.773,329.679
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,5.0,5.0,0.0,10.0,48.9583333333333,40.0,21.0,57.0,3.0,0.0,0.0,0.0,0.0,1029.0,90.352,0.0,1029.0,53.3802816901408,31.0009718172983,40.0,2.36875,10.0,36.6916507125071,14837.3227802564,307.497,339.941
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,4.0,4.0,0.0,9.0,62.8361858190709,57.0,11.0,69.0,1.0,0.0,0.0,0.0,0.0,966.0,91.4778181818182,0.0,966.0,52.3932729624838,19.9792960662526,26.0,3.89423076923077,5.0,37.902529333108,19017.2116993563,322.825,354.484
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,7.0,7.0,0.0,11.0,57.1788413098237,45.0,15.0,59.0,2.0,0.0,1.0,0.0,0.0,964.0,90.7447272727273,0.0,964.0,56.6091954022989,27.8008298755187,30.0,3.28333333333333,6.0,39.470143383372,17239.377226604,300.22,329.349
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,3.0,3.0,0.0,7.0,50.3131524008351,56.0,21.0,73.0,2.0,0.0,0.0,0.0,0.0,961.0,93.52,0.0,961.0,59.2546583850932,16.2330905306972,37.0,3.22297297297297,7.0,39.1701603638806,19618.9717489559,336.119,362.412
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,7.0,60.0401606425703,45.0,23.0,59.0,4.0,0.0,0.0,1.0,0.0,1042.0,90.4927272727273,0.0,1042.0,66.4438502673797,28.2149712092131,39.0,3.18589743589744,7.0,39.2677915060484,15564.2978177107,328.871,361.559
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,5.0,5.0,0.0,8.0,66.7458432304038,43.0,19.0,56.0,4.0,0.0,1.0,0.0,0.0,965.0,90.5221818181818,0.0,965.0,60.6676342525399,28.6010362694301,34.0,3.07352941176471,7.0,39.5078794454059,16605.138990738,291.844,322.073
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,3.0,3.0,0.0,9.0,62.5,52.0,20.0,71.0,2.0,0.0,0.0,0.0,0.0,1007.0,90.8952727272727,0.0,1007.0,56.5891472868217,23.1380337636544,29.0,3.77586206896552,6.0,38.5043774350618,17758.4422574308,330.783,362.016
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,3.0,3.0,0.0,4.0,60.8961303462322,35.0,26.0,49.0,2.0,0.0,0.0,0.0,0.0,1032.0,87.7370909090909,0.0,1032.0,61.941251596424,24.1279069767442,33.0,3.67424242424242,5.0,42.7047001431775,16685.2102805975,325.248,358.343
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,2.0,2.0,0.0,5.0,57.5150300601202,31.0,22.0,45.0,7.0,0.0,0.0,4.0,0.0,1000.0,88.9218181818182,0.0,1000.0,68.4210526315789,27.8,35.0,3.52857142857143,8.0,42.8067373903898,16944.0694960016,313.076,345.615
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,5.0,5.0,0.0,9.0,54.3589743589744,37.0,13.0,48.0,2.0,0.0,0.0,0.0,0.0,961.0,92.4858181818182,0.0,961.0,53.3886583679115,24.7658688865765,28.0,3.44642857142857,4.0,40.9282585746112,17592.2136123637,304.974,335.742
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,6.0,6.0,0.0,10.0,61.3305613305613,37.0,23.0,53.0,3.0,0.0,0.0,2.0,0.0,1025.0,87.7403636363636,0.0,1025.0,64.4594594594595,27.8048780487805,37.0,3.22297297297297,8.0,36.3767001187347,16600.6895080548,327.025,358.623
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,4.0,4.0,0.0,8.0,55.6541019955654,30.0,22.0,42.0,6.0,0.0,0.0,6.0,0.0,964.0,87.9334545454546,0.0,964.0,63.4423897581792,27.0746887966805,33.0,3.37878787878788,5.0,36.3655749541235,18182.7788922163,307.332,334.328
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,3.0,3.0,0.0,9.0,53.3333333333333,28.0,29.0,52.0,4.0,0.0,0.0,2.0,0.0,1038.0,90.9083636363636,0.0,1038.0,58.14266487214,28.4200385356455,40.0,2.7,7.0,39.1825410124277,17846.9552603319,322.811,360.671
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,5.0,5.0,0.0,11.0,70.0534759358289,36.0,12.0,51.0,3.0,0.0,0.0,1.0,0.0,961.0,91.0098181818182,0.0,961.0,54.6528803545052,29.5525494276795,25.0,3.7,3.0,37.9475272949214,16792.2560704988,296.089,330.88
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,5.0,5.0,0.0,7.0,50.9302325581395,40.0,16.0,54.0,1.0,1.0,0.0,1.0,0.0,1002.0,92.5938181818182,0.0,1002.0,55.9789750328515,24.0518962075848,34.0,3.13235294117647,9.0,42.5876663914344,18021.9938893527,324.595,359.834
