escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 parejo,1,1,Presion alta,Contragolpe,77178,true,3.0,1.0,2.0,8.0,53.8283062645012,32.0,17.0,47.0,2.0,0.0,0.0,2.0,0.0,961.0,92.368,0.0,961.0,57.6043068640646,22.684703433923,32.0,3.34375,3.0,38.2028809812883,18650.9554626869,355.076,391.594
D1 parejo,1,1,Presion alta,Contragolpe,77191,true,5.0,5.0,0.0,7.0,49.5024875621891,38.0,16.0,50.0,2.0,0.0,0.0,1.0,0.0,964.0,93.6149090909091,0.0,964.0,52.3622047244095,20.954356846473,27.0,3.69444444444444,3.0,43.9370460132372,18901.143516508,350.391,391.35
D1 parejo,1,1,Presion alta,Contragolpe,77204,true,3.0,2.0,1.0,10.0,57.0114942528736,34.0,20.0,49.0,4.0,0.0,0.0,3.0,0.0,968.0,91.3894545454545,0.0,968.0,57.010582010582,21.900826446281,36.0,2.99305555555556,6.0,40.4824620890161,19023.9514202303,368.129,395.133
D1 parejo,1,1,Presion alta,Contragolpe,77217,true,3.0,3.0,0.0,9.0,54.3046357615894,35.0,11.0,48.0,2.0,0.0,0.0,0.0,0.0,1037.0,93.0061818181818,0.0,1037.0,58.0853816300129,25.4580520732883,27.0,4.15740740740741,3.0,40.9582347976297,18586.9563523124,356.157,390.753
D1 parejo,1,1,Presion alta,Contragolpe,77230,true,1.0,1.0,0.0,8.0,53.2008830022075,31.0,18.0,49.0,2.0,0.0,0.0,2.0,0.0,983.0,92.2174545454545,0.0,983.0,55.2664188351921,17.9043743641913,34.0,3.27941176470588,6.0,42.4698463575928,19105.4250152713,364.73,397.628
D1 parejo,1,1,Presion alta,Contragolpe,77243,true,3.0,1.0,2.0,11.0,56.1538461538462,39.0,12.0,51.0,3.0,0.0,0.0,1.0,0.0,960.0,94.2301818181818,0.0,960.0,55.9077809798271,27.7083333333333,26.0,3.73076923076923,5.0,37.9350190756529,17649.4155291072,324.763,364.406
D1 favorito,1,4,Tiki taka,Juego directo,77100,true,6.0,6.0,0.0,7.0,62.9098360655738,56.0,21.0,66.0,1.0,0.0,0.0,1.0,0.0,964.0,90.8101818181818,0.0,964.0,62.387676508344,19.1908713692946,27.0,4.5,4.0,41.705517903743,18054.1074522382,368.139,394.599
D1 favorito,1,4,Tiki taka,Juego directo,77113,true,3.0,3.0,0.0,9.0,62.1809744779582,54.0,6.0,61.0,2.0,0.0,0.0,2.0,0.0,963.0,94.0861818181818,0.0,963.0,55.46875,20.2492211838006,20.0,5.325,3.0,38.9200418995043,18731.1620296572,346.353,388.827
D1 favorito,1,4,Tiki taka,Juego directo,77126,true,2.0,2.0,0.0,9.0,52.2267206477733,47.0,22.0,61.0,4.0,0.0,0.0,2.0,0.0,966.0,92.3025454545455,0.0,966.0,63.671875,20.4968944099379,37.0,3.30405405405405,9.0,41.8029259995246,17297.0265339107,378.169,467.484
D1 favorito,1,4,Tiki taka,Juego directo,77139,true,4.0,3.0,1.0,5.0,49.5708154506438,46.0,24.0,58.0,3.0,0.0,0.0,1.0,0.0,1010.0,89.3767272727273,0.0,1010.0,60.4743083003953,24.8514851485149,43.0,2.66860465116279,9.0,36.2903353037203,18109.4006395096,386.838,437.598
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,5.0,5.0,0.0,11.0,52.7027027027027,57.0,17.0,72.0,3.0,0.0,1.0,2.0,0.0,966.0,93.6967272727273,0.0,966.0,60.5769230769231,24.6376811594203,33.0,3.34090909090909,8.0,36.816334117922,17728.3886586278,364.725,395.838
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,3.0,3.0,0.0,11.0,52.2522522522523,45.0,25.0,66.0,3.0,0.0,0.0,1.0,0.0,1005.0,91.9785454545454,0.0,1005.0,60.5729877216917,27.0646766169154,39.0,2.84615384615385,9.0,36.5937938642438,17396.6500477354,371.985,407.117
