escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,4.0,0.0,4.0,9.0,47.1615720524017,40.0,23.0,66.0,6.0,1.0,0.0,5.0,1.0,1030.0,90.7447272727273,0.0,1030.0,61.820652173913,28.5436893203883,41.0,2.77439024390244,11.0,35.7750093089765,14937.4138473934,665.227,739.048
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,7.0,0.0,7.0,14.0,48.4486873508353,44.0,21.0,61.0,2.0,0.0,0.0,2.0,0.0,960.0,91.8509090909091,0.0,960.0,61.2573099415205,28.75,37.0,2.83108108108108,9.0,35.6588830426157,16326.5869543528,663.437,664.857
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,7.0,0.0,7.0,9.0,49.8666666666667,37.0,12.0,51.0,5.0,0.0,0.0,2.0,0.0,960.0,92.7345454545454,0.0,960.0,57.8294573643411,32.8125,26.0,3.58653846153846,9.0,37.6499071951233,15631.4964297004,613.516,643.591
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,4.0,0.0,4.0,7.0,50.462962962963,44.0,19.0,65.0,4.0,0.0,0.0,2.0,0.0,1015.0,93.844,0.0,1015.0,57.0093457943925,26.2068965517241,35.0,3.05,1.0,38.3883133200455,18030.3972165322,644.986,630.917
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,0.0,0.0,0.0,3.0,54.2074363992172,55.0,14.0,65.0,2.0,0.0,0.0,1.0,0.0,964.0,92.8981818181818,0.0,964.0,58.1422018348624,9.54356846473029,28.0,4.52678571428571,4.0,41.4818540218186,21211.004498025,659.164,731.084
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,2.0,1.0,1.0,7.0,49.9001996007984,50.0,22.0,63.0,3.0,0.0,0.0,1.0,0.0,1018.0,91.5694545454545,0.0,1018.0,60.6837606837607,19.5481335952849,38.0,3.26973684210526,4.0,38.9814509310273,19977.1320665885,665.296,654.939
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,2.0,0.0,2.0,7.0,52.1640091116173,42.0,23.0,65.0,4.0,0.0,0.0,2.0,0.0,964.0,92.8981818181818,0.0,964.0,57.8457446808511,21.9917012448133,37.0,2.93918918918919,9.0,39.813784224043,18138.8748880312,482.869,559.334
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,2.0,0.0,2.0,4.0,39.0654205607477,32.0,19.0,48.0,4.0,0.0,0.0,1.0,0.0,1008.0,90.5123636363636,0.0,1008.0,67.5984752223634,21.9246031746032,41.0,3.24390243902439,6.0,40.3163284829741,17276.4678378133,625.972,652.44
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,4.0,0.0,4.0,9.0,44.9678800856531,41.0,17.0,58.0,2.0,1.0,0.0,1.0,0.0,1032.0,88.5094545454545,0.0,1032.0,60.0518806744488,25.2906976744186,33.0,3.50757575757576,5.0,37.1540413470235,16361.5068453394,591.573,560.43
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,0.0,0.0,0.0,6.0,50.0,35.0,27.0,49.0,4.0,0.0,0.0,0.0,0.0,1003.0,89.4650909090909,0.0,1003.0,61.6049382716049,19.2422731804586,43.0,2.90116279069767,14.0,42.676793445378,18057.7343336369,604.881,545.023
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,3.0,0.0,3.0,9.0,43.3054393305439,27.0,28.0,44.0,4.0,0.0,0.0,3.0,1.0,1025.0,87.3312727272727,0.0,1025.0,63.2928475033738,27.7073170731707,43.0,2.72674418604651,10.0,40.9410383181277,15900.9151398216,507.627,617.299
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,2.0,0.0,2.0,10.0,53.5087719298246,39.0,15.0,49.0,1.0,0.0,0.0,0.0,0.0,1035.0,91.3141818181818,0.0,1035.0,57.48730964467,23.8647342995169,31.0,3.65322580645161,8.0,42.7269715585083,17436.1892903401,608.328,653.723
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,5.0,0.0,5.0,10.0,44.1975308641975,28.0,21.0,47.0,3.0,0.0,0.0,3.0,0.0,960.0,89.5567272727273,0.0,960.0,61.3149847094801,31.875,36.0,2.78472222222222,9.0,35.3914378071413,16222.1635810297,528.42,571.526
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,4.0,0.0,4.0,13.0,53.7209302325581,34.0,21.0,51.0,1.0,0.0,0.0,0.0,0.0,960.0,91.3665454545455,0.0,960.0,59.9439775910364,25.625,35.0,3.05714285714286,8.0,37.3529256355305,16807.4774965716,551.913,496.271
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,4.0,0.0,4.0,11.0,49.2204899777283,45.0,17.0,54.0,1.0,0.0,0.0,1.0,0.0,989.0,91.3665454545454,0.0,989.0,56.7979669631512,20.4246713852376,33.0,3.38636363636364,8.0,39.6164526551001,18008.8237809569,377.974,605.378
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,3.0,0.0,3.0,7.0,52.6682134570766,38.0,19.0,50.0,7.0,0.0,0.0,4.0,0.0,1002.0,90.7872727272727,0.0,1002.0,61.6835994194485,31.2375249500998,30.0,3.54166666666667,6.0,39.6758259624009,16676.5452439646,562.809,601.148
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,2.0,0.0,2.0,11.0,55.2036199095023,44.0,16.0,58.0,1.0,0.0,0.0,1.0,0.0,961.0,93.8701818181818,0.0,961.0,57.1612903225806,19.3548387096774,31.0,3.57258064516129,7.0,42.293089136256,19009.5577378999,596.065,643.343
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,2.0,0.0,2.0,10.0,50.968992248062,39.0,26.0,56.0,3.0,0.0,0.0,1.0,0.0,1004.0,89.2883636363636,0.0,1004.0,62.2114216281895,18.0278884462151,38.0,3.36842105263158,9.0,39.7032806554926,18461.2208904074,644.175,692.249
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,2.0,0.0,2.0,14.0,47.9846449136276,36.0,21.0,50.0,0.0,0.0,0.0,0.0,0.0,1034.0,88.2770909090909,0.0,1034.0,64.5161290322581,22.0502901353965,38.0,3.42105263157895,13.0,40.5078225179437,17956.5058553173,614.189,662.785
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,2.0,0.0,2.0,4.0,45.3798767967146,33.0,16.0,43.0,3.0,0.0,0.0,2.0,0.0,975.0,88.1723636363636,0.0,975.0,61.439588688946,20.2051282051282,31.0,3.85483870967742,5.0,44.9908380569887,18283.6348520586,568.036,617.636
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,4.0,0.0,4.0,10.0,45.0,46.0,13.0,59.0,4.0,0.0,0.0,3.0,0.0,999.0,93.2025454545454,0.0,999.0,57.103825136612,26.7267267267267,24.0,4.35416666666667,3.0,39.0249252304779,17493.6483426246,564.154,462.662
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,1.0,0.0,1.0,7.0,59.3220338983051,55.0,18.0,74.0,4.0,0.0,0.0,1.0,0.0,1001.0,92.8065454545455,0.0,1001.0,59.0909090909091,20.8791208791209,30.0,3.9,8.0,39.4874064837446,17114.4185756865,446.404,625.261
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,1.0,1.0,0.0,6.0,59.8470363288719,48.0,25.0,66.0,3.0,0.0,0.0,3.0,0.0,973.0,89.6745454545455,0.0,973.0,64.0394088669951,16.5467625899281,39.0,3.33333333333333,10.0,41.0509923421898,16947.0247624241,520.704,649.186
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,2.0,1.0,1.0,6.0,52.5562372188139,49.0,19.0,61.0,2.0,0.0,0.0,0.0,0.0,960.0,89.5043636363636,0.0,960.0,58.7378640776699,14.1666666666667,34.0,3.55882352941176,2.0,40.9485872233538,18660.6117029694,623.299,574.054
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,2.0,1.0,1.0,6.0,53.3066132264529,43.0,21.0,58.0,2.0,0.0,0.0,1.0,0.0,1008.0,87.8941818181818,0.0,1008.0,63.2992327365729,22.4206349206349,35.0,3.53571428571429,11.0,35.7126861819715,16761.8032605587,605.867,652.619
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,2.0,1.0,1.0,8.0,49.8985801217039,45.0,24.0,63.0,1.0,0.0,0.0,1.0,0.0,960.0,90.0869090909091,0.0,960.0,61.5577889447236,17.0833333333333,39.0,3.14102564102564,7.0,36.4509977618194,18285.2054806067,624.435,669.699
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,10.0,43.9890710382514,38.0,17.0,53.0,5.0,1.0,0.0,1.0,0.0,962.0,92.9734545454546,0.0,962.0,55.8103975535168,32.016632016632,32.0,2.8515625,10.0,38.4302204293135,15328.8861897456,525.216,568.115
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,2.0,1.0,1.0,5.0,53.6382536382536,48.0,20.0,65.0,2.0,1.0,0.0,1.0,0.0,1000.0,93.0094545454545,0.0,1000.0,60.6099110546379,21.3,37.0,3.22297297297297,9.0,38.2547284832535,16628.7146124583,618.391,666.683
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,0.0,0.0,0.0,8.0,52.7896995708155,46.0,13.0,58.0,3.0,0.0,1.0,1.0,0.0,980.0,89.1672727272727,0.0,980.0,58.3858764186633,19.0816326530612,29.0,3.99137931034483,8.0,40.9325587877198,18155.6299676216,524.935,490.916
